,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
14708,2014,10,6,1947.0,-8.0,2131.0,-1.0,AS,N558AS,404,PDX,SJC,86.0,569,19.0,47.0
14709,2014,10,6,1952.0,-3.0,2153.0,-7.0,WN,N637SW,204,SEA,OAK,100.0,671,19.0,52.0
14710,2014,10,6,1957.0,-3.0,2206.0,-5.0,OO,N223AG,3464,PDX,ONT,112.0,838,19.0,57.0
14711,2014,10,6,1959.0,-16.0,2223.0,-11.0,OO,N804SK,4804,SEA,LAS,127.0,867,19.0,59.0
14712,2014,10,6,2001.0,6.0,2247.0,17.0,AS,N644AS,484,SEA,SAN,146.0,1050,20.0,1.0
14713,2014,10,6,2004.0,-16.0,2235.0,-20.0,VX,N629VA,798,SEA,LAX,129.0,954,20.0,4.0
14714,2014,10,6,2005.0,-10.0,2241.0,-9.0,AS,N518AS,640,PDX,PHX,138.0,1009,20.0,5.0
14715,2014,10,6,2026.0,-4.0,2253.0,-3.0,AS,N408AS,534,SEA,ONT,132.0,956,20.0,26.0
14716,2014,10,6,2027.0,147.0,2235.0,145.0,WN,N743SW,457,PDX,LAS,113.0,763,20.0,27.0
14717,2014,10,6,2028.0,-2.0,2255.0,-3.0,AS,N579AS,458,SEA,LAX,128.0,954,20.0,28.0
14718,2014,10,6,2035.0,-5.0,2316.0,2.0,AS,N626AS,636,SEA,PHX,144.0,1107,20.0,35.0
14719,2014,10,6,2036.0,-14.0,2245.0,-13.0,AS,N570AS,624,PDX,LAS,111.0,763,20.0,36.0
14720,2014,10,6,2039.0,-6.0,2306.0,7.0,AS,N589AS,566,PDX,LAX,114.0,834,20.0,39.0
14721,2014,10,6,2043.0,-2.0,2313.0,-21.0,AS,N532AS,141,SEA,ANC,192.0,1448,20.0,43.0
14722,2014,10,6,2045.0,-10.0,2307.0,-3.0,AS,N536AS,614,SEA,LAS,120.0,867,20.0,45.0
14723,2014,10,6,2045.0,-5.0,2136.0,-7.0,OO,N809SK,4634,SEA,PDX,30.0,129,20.0,45.0
14724,2014,10,6,2053.0,-7.0,2253.0,-2.0,AS,N590AS,350,SEA,OAK,103.0,671,20.0,53.0
14725,2014,10,6,2056.0,-9.0,2240.0,-13.0,OO,N928EV,5189,PDX,SFO,85.0,550,20.0,56.0
14726,2014,10,6,2059.0,-10.0,512.0,-3.0,B6,N566JB,1206,PDX,JFK,283.0,2454,20.0,59.0
14727,2014,10,6,2104.0,-1.0,2226.0,-4.0,WN,N203WN,4816,PDX,SMF,67.0,479,21.0,4.0
14728,2014,10,6,2120.0,-5.0,2258.0,-17.0,AS,N793AS,384,PDX,SFO,80.0,550,21.0,20.0
14729,2014,10,6,2123.0,-7.0,522.0,-16.0,B6,N709JB,264,SEA,JFK,273.0,2422,21.0,23.0
14730,2014,10,6,2124.0,-6.0,12.0,1.0,AS,N303AS,731,SEA,ANC,193.0,1448,21.0,24.0
14731,2014,10,6,2133.0,1.0,529.0,-4.0,UA,N37422,1695,SEA,EWR,275.0,2402,21.0,33.0
14732,2014,10,6,2136.0,-4.0,2235.0,-3.0,AS,N778AS,694,SEA,GEG,40.0,224,21.0,36.0
14733,2014,10,6,2137.0,-7.0,537.0,-14.0,UA,N477UA,554,PDX,EWR,280.0,2434,21.0,37.0
14734,2014,10,6,2146.0,111.0,2350.0,115.0,AS,N799AS,336,SEA,SJC,104.0,697,21.0,46.0
14735,2014,10,6,2212.0,-3.0,537.0,-23.0,US,N122US,1930,PDX,CLT,246.0,2282,22.0,12.0
14736,2014,10,6,2214.0,4.0,545.0,-13.0,US,N575UW,624,SEA,CLT,242.0,2279,22.0,14.0
14737,2014,10,6,2227.0,-3.0,2309.0,-9.0,AS,N587AS,412,SEA,PDX,30.0,129,22.0,27.0
14738,2014,10,6,2231.0,12.0,627.0,-2.0,DL,N6716C,1542,SEA,JFK,275.0,2422,22.0,31.0
14739,2014,10,6,2234.0,-6.0,435.0,-25.0,UA,N75426,1129,SEA,IAH,219.0,1874,22.0,34.0
14740,2014,10,6,2235.0,0.0,112.0,-15.0,AS,N525AS,143,PDX,ANC,204.0,1542,22.0,35.0
14741,2014,10,6,2238.0,-2.0,602.0,-13.0,DL,N694DL,1688,SEA,ATL,245.0,2182,22.0,38.0
14742,2014,10,6,2246.0,-2.0,419.0,-19.0,UA,N87507,1167,SEA,ORD,201.0,1721,22.0,46.0
14743,2014,10,6,2253.0,-7.0,2352.0,-2.0,AS,N407AS,698,SEA,GEG,39.0,224,22.0,53.0
14744,2014,10,6,2253.0,-7.0,549.0,-24.0,DL,N371DA,1807,SEA,CVG,219.0,1965,22.0,53.0
14745,2014,10,6,2254.0,-11.0,710.0,-9.0,AS,N526AS,24,SEA,BOS,296.0,2496,22.0,54.0
14746,2014,10,6,2255.0,0.0,551.0,-19.0,DL,N651DL,394,PDX,DTW,218.0,1953,22.0,55.0
14747,2014,10,6,2258.0,-2.0,130.0,-8.0,AS,N318AS,119,SEA,ANC,192.0,1448,22.0,58.0
14748,2014,10,6,2304.0,-6.0,138.0,-22.0,AS,N306AS,127,SEA,FAI,196.0,1533,23.0,4.0
14749,2014,10,6,2305.0,-5.0,559.0,-21.0,DL,N802DN,822,SEA,DTW,209.0,1927,23.0,5.0
14750,2014,10,6,2313.0,34.0,640.0,35.0,DL,N815DN,2497,PDX,ATL,242.0,2172,23.0,13.0
14751,2014,10,6,2314.0,-2.0,656.0,-13.0,UA,N77430,1246,SEA,IAD,265.0,2306,23.0,14.0
14752,2014,10,6,2319.0,29.0,729.0,30.0,B6,N712JB,498,SEA,BOS,295.0,2496,23.0,19.0
14753,2014,10,6,2326.0,-4.0,451.0,-27.0,UA,N36476,1538,PDX,ORD,193.0,1739,23.0,26.0
14754,2014,10,6,2334.0,-6.0,759.0,-22.0,AA,N3FUAA,1070,SEA,MIA,303.0,2724,23.0,34.0
14755,2014,10,6,2339.0,-11.0,222.0,-9.0,AS,N762AS,121,SEA,ANC,196.0,1448,23.0,39.0
14756,2014,10,6,2339.0,-6.0,504.0,-28.0,UA,N73278,1215,SEA,ORD,192.0,1721,23.0,39.0
14757,2014,10,6,2347.0,-3.0,517.0,-16.0,AS,N435AS,660,SEA,DFW,191.0,1660,23.0,47.0
14758,2014,10,6,2357.0,-2.0,543.0,-24.0,UA,N69813,1144,PDX,IAH,212.0,1825,23.0,57.0
14761,2014,10,7,5.0,20.0,536.0,4.0,UA,N17233,1215,SEA,ORD,192.0,1721,0.0,5.0
14762,2014,10,7,25.0,40.0,557.0,32.0,AA,N3HJAA,1230,SEA,DFW,193.0,1660,0.0,25.0
14763,2014,10,7,34.0,4.0,534.0,-6.0,DL,N633DL,2440,SEA,MSP,159.0,1399,0.0,34.0
14764,2014,10,7,43.0,-7.0,543.0,-18.0,DL,N803DN,2090,PDX,MSP,163.0,1426,0.0,43.0
14765,2014,10,7,49.0,109.0,325.0,107.0,AS,N303AS,119,SEA,ANC,200.0,1448,0.0,49.0
14766,2014,10,7,126.0,91.0,650.0,70.0,AA,N3LGAA,2486,SEA,ORD,188.0,1721,1.0,26.0
14767,2014,10,7,501.0,-9.0,659.0,-26.0,UA,N845UA,468,SEA,SFO,100.0,679,5.0,1.0
14768,2014,10,7,510.0,-5.0,752.0,-7.0,US,N672AW,489,SEA,PHX,145.0,1107,5.0,10.0
14769,2014,10,7,515.0,-5.0,743.0,-7.0,US,N663AW,635,PDX,PHX,133.0,1009,5.0,15.0
14770,2014,10,7,519.0,-11.0,701.0,-18.0,UA,N811UA,392,PDX,SFO,85.0,550,5.0,19.0
14771,2014,10,7,527.0,-3.0,851.0,-14.0,UA,N537UA,538,SEA,DEN,123.0,1024,5.0,27.0
14772,2014,10,7,535.0,0.0,900.0,-15.0,WN,N8327A,1632,SEA,DEN,126.0,1024,5.0,35.0
14773,2014,10,7,536.0,-4.0,858.0,-11.0,UA,N12238,1171,PDX,DEN,125.0,991,5.0,36.0
14774,2014,10,7,538.0,-7.0,1138.0,-22.0,UA,N449UA,783,SEA,IAH,222.0,1874,5.0,38.0
14775,2014,10,7,549.0,-1.0,908.0,-7.0,WN,N927WN,470,PDX,DEN,123.0,991,5.0,49.0
14776,2014,10,7,552.0,-8.0,822.0,4.0,AS,N588AS,602,SEA,LAS,120.0,867,5.0,52.0
14777,2014,10,7,552.0,2.0,1341.0,-30.0,UA,N467UA,240,PDX,EWR,273.0,2434,5.0,52.0
14778,2014,10,7,554.0,-6.0,840.0,-5.0,DL,N696DL,1831,PDX,SLC,82.0,630,5.0,54.0
14779,2014,10,7,554.0,-6.0,1157.0,7.0,AA,N3GTAA,1094,SEA,DFW,189.0,1660,5.0,54.0
14780,2014,10,7,554.0,-6.0,1146.0,1.0,AA,N4XDAA,1534,PDX,DFW,198.0,1616,5.0,54.0
14781,2014,10,7,555.0,-5.0,743.0,1.0,AS,N594AS,406,PDX,SJC,89.0,569,5.0,55.0
14782,2014,10,7,556.0,-4.0,1256.0,-17.0,DL,N6708D,1350,SEA,DTW,213.0,1927,5.0,56.0
14783,2014,10,7,557.0,-3.0,904.0,4.0,DL,N67171,1634,SEA,SLC,87.0,689,5.0,57.0
14784,2014,10,7,559.0,-1.0,759.0,-4.0,AS,N538AS,320,SEA,SFO,101.0,679,5.0,59.0
14785,2014,10,7,559.0,-1.0,825.0,0.0,WN,N948WN,822,SEA,LAS,121.0,867,5.0,59.0
14786,2014,10,7,600.0,-10.0,926.0,-15.0,F9,N928FR,144,SEA,DEN,125.0,1024,6.0,0.0
14787,2014,10,7,600.0,0.0,846.0,6.0,AS,N559AS,81,SEA,ANC,201.0,1448,6.0,0.0
14788,2014,10,7,600.0,-5.0,803.0,2.0,AS,N433AS,342,SEA,OAK,98.0,671,6.0,0.0
14789,2014,10,7,600.0,0.0,1203.0,-1.0,UA,N562UA,390,PDX,IAH,219.0,1825,6.0,0.0
14790,2014,10,7,601.0,1.0,843.0,8.0,DL,N3768,1889,SEA,LAX,124.0,954,6.0,1.0
14791,2014,10,7,603.0,-2.0,812.0,5.0,AS,N796AS,200,SEA,SJC,110.0,697,6.0,3.0
14792,2014,10,7,605.0,0.0,1154.0,-6.0,AA,N3KJAA,2218,SEA,ORD,196.0,1721,6.0,5.0
14793,2014,10,7,606.0,-3.0,1425.0,-4.0,UA,N823UA,600,SEA,EWR,290.0,2402,6.0,6.0
14794,2014,10,7,611.0,1.0,847.0,7.0,AS,N409AS,454,SEA,LAX,124.0,954,6.0,11.0
14795,2014,10,7,611.0,-4.0,852.0,3.0,AS,N618AS,504,SEA,SNA,134.0,978,6.0,11.0
14796,2014,10,7,611.0,-4.0,1200.0,-12.0,UA,N494UA,732,SEA,ORD,199.0,1721,6.0,11.0
14797,2014,10,7,612.0,-8.0,858.0,1.0,AS,N794AS,470,SEA,SAN,140.0,1050,6.0,12.0
14798,2014,10,7,619.0,-6.0,826.0,-11.0,OO,N225AG,3460,PDX,ONT,113.0,838,6.0,19.0
14799,2014,10,7,620.0,0.0,1157.0,-18.0,UA,N28457,1429,PDX,ORD,200.0,1739,6.0,20.0
14800,2014,10,7,624.0,-6.0,1340.0,-20.0,DL,N801DZ,1156,PDX,ATL,236.0,2172,6.0,24.0
14801,2014,10,7,626.0,-9.0,855.0,-6.0,AS,N706AS,576,PDX,SAN,131.0,933,6.0,26.0
14802,2014,10,7,629.0,-1.0,1244.0,14.0,WN,N8314L,203,PDX,MDW,239.0,1751,6.0,29.0
14803,2014,10,7,630.0,0.0,1354.0,-16.0,DL,N804DN,1887,SEA,ATL,237.0,2182,6.0,30.0
14804,2014,10,7,633.0,3.0,921.0,1.0,WN,N489WN,2344,SEA,PHX,143.0,1107,6.0,33.0
14805,2014,10,7,634.0,-6.0,846.0,-3.0,OO,N218AG,3456,PDX,BUR,113.0,817,6.0,34.0
14806,2014,10,7,635.0,0.0,917.0,7.0,WN,N248WN,1927,PDX,PHX,138.0,1009,6.0,35.0
14807,2014,10,7,635.0,-10.0,841.0,-10.0,OO,N633SK,4548,SEA,SJC,107.0,697,6.0,35.0
14808,2014,10,7,636.0,-9.0,911.0,6.0,AS,N625AS,558,PDX,LAX,117.0,834,6.0,36.0
14809,2014,10,7,637.0,-3.0,1214.0,-9.0,AS,N461AS,662,SEA,DFW,195.0,1660,6.0,37.0
14810,2014,10,7,638.0,-7.0,820.0,-10.0,WN,N8648A,427,SEA,SMF,82.0,605,6.0,38.0
14811,2014,10,7,640.0,10.0,1300.0,30.0,WN,N8621A,1899,SEA,MDW,239.0,1733,6.0,40.0
14812,2014,10,7,641.0,-4.0,854.0,-1.0,WN,N8646B,351,PDX,LAS,110.0,763,6.0,41.0
14813,2014,10,7,644.0,29.0,1006.0,27.0,F9,N216FR,796,PDX,DEN,123.0,991,6.0,44.0
14814,2014,10,7,647.0,-3.0,904.0,-9.0,DL,N3765,2581,SEA,LAS,117.0,867,6.0,47.0
14815,2014,10,7,650.0,-10.0,1248.0,-12.0,AA,N3DXAA,86,PDX,ORD,200.0,1739,6.0,50.0
14816,2014,10,7,652.0,-8.0,1029.0,-5.0,AS,N619AS,676,SEA,DEN,126.0,1024,6.0,52.0
14817,2014,10,7,652.0,-8.0,921.0,-13.0,AS,N791AS,466,SEA,LAX,125.0,954,6.0,52.0
14818,2014,10,7,653.0,-7.0,921.0,-12.0,B6,N558JB,1207,SEA,LGB,130.0,965,6.0,53.0
14819,2014,10,7,653.0,-7.0,853.0,-12.0,VX,N528VA,751,SEA,SFO,101.0,679,6.0,53.0
14820,2014,10,7,654.0,-6.0,1520.0,-5.0,AA,N3FGAA,236,SEA,JFK,295.0,2422,6.0,54.0
14821,2014,10,7,654.0,-6.0,1508.0,-16.0,DL,N378DA,400,PDX,JFK,288.0,2454,6.0,54.0
14822,2014,10,7,655.0,-5.0,1517.0,-1.0,DL,N711ZX,2588,SEA,JFK,283.0,2422,6.0,55.0
14823,2014,10,7,655.0,-5.0,832.0,-13.0,VX,N844VA,84,PDX,SFO,82.0,550,6.0,55.0
14824,2014,10,7,657.0,-3.0,741.0,-5.0,AS,N587AS,413,PDX,SEA,28.0,129,6.0,57.0
14825,2014,10,7,658.0,-7.0,937.0,-3.0,VX,N628VA,1780,SEA,LAX,128.0,954,6.0,58.0
14826,2014,10,7,700.0,0.0,1204.0,-10.0,DL,N3763D,2515,PDX,MSP,164.0,1426,7.0,0.0
14827,2014,10,7,701.0,-4.0,921.0,-3.0,AS,N607AS,582,PDX,SNA,125.0,859,7.0,1.0
14828,2014,10,7,702.0,7.0,1217.0,2.0,DL,N582NW,2314,SEA,MSP,160.0,1399,7.0,2.0
14829,2014,10,7,703.0,-7.0,1020.0,10.0,DL,N692DL,2397,SEA,SLC,90.0,689,7.0,3.0
14830,2014,10,7,705.0,-5.0,1249.0,-11.0,AA,N3EEAA,1507,SEA,DFW,193.0,1660,7.0,5.0
14831,2014,10,7,705.0,-5.0,946.0,-19.0,AS,N423AS,833,PDX,HNL,322.0,2603,7.0,5.0
14832,2014,10,7,705.0,-5.0,912.0,-12.0,AS,N303AS,222,SEA,SFO,101.0,679,7.0,5.0
14833,2014,10,7,708.0,-11.0,931.0,-5.0,B6,N593JB,1121,PDX,LGB,120.0,846,7.0,8.0
14834,2014,10,7,709.0,-6.0,925.0,-5.0,UA,N832UA,294,SEA,SFO,103.0,679,7.0,9.0
14835,2014,10,7,713.0,-12.0,957.0,-5.0,AS,N307AS,240,SEA,SAN,138.0,1050,7.0,13.0
14836,2014,10,7,715.0,-5.0,902.0,5.0,AS,N537AS,805,SEA,SMF,84.0,605,7.0,15.0
14837,2014,10,7,716.0,1.0,921.0,2.0,AS,N583AS,338,SEA,SJC,106.0,697,7.0,16.0
14838,2014,10,7,717.0,-3.0,843.0,-7.0,WN,N797MX,707,PDX,SMF,68.0,479,7.0,17.0
14839,2014,10,7,721.0,1.0,1232.0,-8.0,WN,N7750A,826,PDX,MCI,172.0,1482,7.0,21.0
14840,2014,10,7,722.0,2.0,952.0,6.0,AS,N786AS,530,SEA,ONT,129.0,956,7.0,22.0
14841,2014,10,7,725.0,-10.0,1550.0,-9.0,AS,N442AS,30,PDX,BOS,300.0,2537,7.0,25.0
14842,2014,10,7,727.0,-3.0,934.0,-6.0,WN,N388SW,831,SEA,SJC,106.0,697,7.0,27.0
14843,2014,10,7,727.0,-7.0,905.0,-18.0,UA,N806UA,302,PDX,SFO,84.0,550,7.0,27.0
14844,2014,10,7,729.0,-1.0,905.0,0.0,AS,N764AS,61,SEA,JNU,129.0,909,7.0,29.0
14845,2014,10,7,734.0,-6.0,931.0,2.0,AS,N713AS,244,PDX,SFO,91.0,550,7.0,34.0
14846,2014,10,7,735.0,-5.0,954.0,-11.0,WN,N241WN,756,PDX,SAN,123.0,933,7.0,35.0
14847,2014,10,7,738.0,-2.0,1022.0,-5.0,AS,N302AS,634,SEA,PHX,141.0,1107,7.0,38.0
14848,2014,10,7,744.0,-6.0,959.0,-10.0,AS,N305AS,608,SEA,LAS,116.0,867,7.0,44.0
14849,2014,10,7,744.0,-1.0,1526.0,2.0,DL,N592NW,108,SEA,ATL,235.0,2182,7.0,44.0
14850,2014,10,7,744.0,-1.0,1027.0,-8.0,WN,N770SA,2789,SEA,SAN,141.0,1050,7.0,44.0
14851,2014,10,7,744.0,-1.0,1606.0,21.0,UA,N73259,1627,SEA,IAD,301.0,2306,7.0,44.0
14852,2014,10,7,750.0,5.0,847.0,-2.0,AS,N765AS,65,SEA,KTN,98.0,680,7.0,50.0
14853,2014,10,7,753.0,-7.0,1034.0,-4.0,AS,N778AS,482,SEA,LAX,131.0,954,7.0,53.0
14854,2014,10,7,753.0,-2.0,1011.0,-5.0,AS,N548AS,522,SEA,BUR,120.0,937,7.0,53.0
14855,2014,10,7,756.0,-4.0,856.0,-4.0,AS,N788AS,690,SEA,GEG,37.0,224,7.0,56.0
14856,2014,10,7,756.0,1.0,1009.0,9.0,WN,N7736A,1187,SEA,OAK,104.0,671,7.0,56.0
14857,2014,10,7,759.0,-3.0,1124.0,-18.0,UA,N66825,1450,PDX,DEN,121.0,991,7.0,59.0
14858,2014,10,7,800.0,0.0,1128.0,-9.0,UA,N69824,1567,SEA,DEN,124.0,1024,8.0,0.0
14859,2014,10,7,801.0,-9.0,1337.0,-18.0,AA,N4XSAA,1220,PDX,DFW,190.0,1616,8.0,1.0
14860,2014,10,7,801.0,-4.0,1603.0,-24.0,AS,N520AS,18,SEA,MCO,279.0,2554,8.0,1.0
14861,2014,10,7,803.0,-2.0,1635.0,34.0,AS,N527AS,4,SEA,DCA,310.0,2329,8.0,3.0
14862,2014,10,7,817.0,-3.0,1436.0,1.0,UA,N402UA,251,SEA,IAH,219.0,1874,8.0,17.0
14863,2014,10,7,818.0,-2.0,1639.0,14.0,AS,N530AS,766,SEA,BWI,303.0,2335,8.0,18.0
14864,2014,10,7,820.0,0.0,1055.0,-6.0,AS,N611AS,83,SEA,ANC,198.0,1448,8.0,20.0
14865,2014,10,7,820.0,-10.0,1031.0,-1.0,AS,N524AS,626,PDX,LAS,111.0,763,8.0,20.0
14866,2014,10,7,822.0,-3.0,1109.0,-1.0,US,N581UW,1821,SEA,PHX,142.0,1107,8.0,22.0
14867,2014,10,7,823.0,-2.0,1051.0,1.0,WN,N700GS,671,SEA,LAS,120.0,867,8.0,23.0
14868,2014,10,7,823.0,-13.0,1402.0,-27.0,UA,N491UA,722,PDX,ORD,192.0,1739,8.0,23.0
14869,2014,10,7,832.0,-3.0,1708.0,24.0,US,N552UW,798,SEA,PHL,312.0,2378,8.0,32.0
14870,2014,10,7,836.0,1.0,1714.0,36.0,AS,N459AS,32,SEA,PHL,317.0,2378,8.0,36.0
14871,2014,10,7,837.0,7.0,1430.0,6.0,AS,N319AS,28,SEA,ORD,199.0,1721,8.0,37.0
14872,2014,10,7,837.0,-3.0,1709.0,-6.0,AS,N403AS,38,SEA,FLL,306.0,2717,8.0,37.0
14873,2014,10,7,838.0,3.0,1430.0,1.0,UA,N37470,1400,SEA,ORD,195.0,1721,8.0,38.0
14874,2014,10,7,840.0,0.0,1130.0,-6.0,AS,N516AS,724,SEA,SLC,89.0,689,8.0,40.0
14875,2014,10,7,840.0,0.0,1112.0,-18.0,AS,N514AS,863,PDX,OGG,316.0,2562,8.0,40.0
14876,2014,10,7,842.0,-3.0,1139.0,-6.0,HA,N391HA,21,SEA,HNL,335.0,2677,8.0,42.0
14877,2014,10,7,842.0,-8.0,1105.0,-6.0,UA,N457UA,720,SEA,SFO,97.0,679,8.0,42.0
14878,2014,10,7,848.0,13.0,1704.0,-3.0,AS,N407AS,12,SEA,BOS,290.0,2496,8.0,48.0
14879,2014,10,7,848.0,-12.0,1138.0,3.0,AS,N609AS,502,SEA,SNA,135.0,978,8.0,48.0
14880,2014,10,7,849.0,-6.0,1129.0,3.0,AS,N419AS,548,SEA,PSP,128.0,987,8.0,49.0
14881,2014,10,7,850.0,0.0,1429.0,-16.0,AA,N3DWAA,42,SEA,ORD,192.0,1721,8.0,50.0
14882,2014,10,7,850.0,-5.0,1124.0,0.0,US,N193UW,630,PDX,PHX,138.0,1009,8.0,50.0
14883,2014,10,7,855.0,10.0,1653.0,-32.0,AS,N587AS,774,SEA,TPA,279.0,2520,8.0,55.0
14884,2014,10,7,856.0,-4.0,1046.0,2.0,AS,N557AS,360,SEA,SMF,81.0,605,8.0,56.0
14885,2014,10,7,857.0,2.0,1211.0,10.0,AS,N565AS,879,SEA,LIH,332.0,2701,8.0,57.0
14886,2014,10,7,858.0,-7.0,1605.0,-15.0,AS,N467AS,792,SEA,DTW,210.0,1927,8.0,58.0
14887,2014,10,7,859.0,-1.0,1154.0,14.0,AS,N517AS,536,SEA,LAX,130.0,954,8.0,59.0
14888,2014,10,7,900.0,-10.0,1154.0,7.0,AS,N795AS,238,SEA,SAN,145.0,1050,9.0,0.0
14889,2014,10,7,906.0,1.0,1454.0,-1.0,AA,N5EPAA,312,SEA,DFW,196.0,1660,9.0,6.0
14890,2014,10,7,907.0,-3.0,1116.0,1.0,WN,N612SW,557,SEA,OAK,98.0,671,9.0,7.0
14891,2014,10,7,909.0,68.0,1732.0,91.0,UA,N18243,1628,PDX,IAD,300.0,2327,9.0,9.0
14892,2014,10,7,914.0,-6.0,1125.0,5.0,AS,N586AS,334,SEA,SJC,103.0,697,9.0,14.0
14893,2014,10,7,921.0,-4.0,1148.0,4.0,AS,N531AS,618,SEA,LAS,121.0,867,9.0,21.0
14894,2014,10,7,923.0,13.0,1717.0,-6.0,AS,N431AS,8,SEA,EWR,271.0,2402,9.0,23.0
14895,2014,10,7,924.0,-6.0,1457.0,-15.0,AS,N513AS,654,PDX,DFW,191.0,1616,9.0,24.0
14896,2014,10,7,925.0,8.0,1423.0,-7.0,DL,N3773D,1453,SEA,MSP,156.0,1399,9.0,25.0
14897,2014,10,7,930.0,165.0,1035.0,178.0,OO,N809SK,4603,PDX,SEA,33.0,129,9.0,30.0
14898,2014,10,7,933.0,-7.0,1735.0,-5.0,AS,N532AS,764,PDX,DCA,287.0,2350,9.0,33.0
14899,2014,10,7,942.0,22.0,1702.0,0.0,AS,N413AS,746,SEA,ATL,240.0,2182,9.0,42.0
14900,2014,10,7,943.0,-3.0,1643.0,-12.0,DL,N816DN,1435,SEA,DTW,214.0,1927,9.0,43.0
14901,2014,10,7,944.0,-7.0,1223.0,-10.0,DL,N358NW,1312,SEA,SAN,134.0,1050,9.0,44.0
14902,2014,10,7,945.0,-5.0,1237.0,-8.0,AS,N793AS,131,PDX,ANC,214.0,1542,9.0,45.0
14903,2014,10,7,948.0,-3.0,1212.0,4.0,OO,N804SK,4684,SEA,LAS,120.0,867,9.0,48.0
14904,2014,10,7,949.0,-1.0,1230.0,-9.0,OO,N223AG,3492,PDX,SLC,85.0,630,9.0,49.0
14905,2014,10,7,952.0,-3.0,1152.0,-13.0,AS,N756AS,318,SEA,SFO,101.0,679,9.0,52.0
14906,2014,10,7,954.0,19.0,1233.0,8.0,OO,N227AG,3466,PDX,TUS,146.0,1119,9.0,54.0
14907,2014,10,7,955.0,4.0,1740.0,9.0,DL,N174DZ,282,SEA,ATL,247.0,2182,9.0,55.0
14908,2014,10,7,958.0,-7.0,1156.0,-6.0,AS,N468AS,346,SEA,OAK,100.0,671,9.0,58.0
14909,2014,10,7,1000.0,0.0,1511.0,-9.0,AS,N402AS,756,SEA,MCI,169.0,1489,10.0,0.0
14910,2014,10,7,1001.0,1.0,1300.0,5.0,HA,N392HA,29,SEA,OGG,331.0,2640,10.0,1.0
14911,2014,10,7,1004.0,-6.0,1326.0,-6.0,F9,N931FR,788,PDX,DEN,124.0,991,10.0,4.0
14912,2014,10,7,1004.0,-6.0,1152.0,-18.0,AS,N552AS,382,PDX,SFO,85.0,550,10.0,4.0
14913,2014,10,7,1005.0,0.0,1510.0,-10.0,AS,N317AS,36,SEA,MSP,161.0,1399,10.0,5.0
14914,2014,10,7,1006.0,-9.0,1340.0,-4.0,F9,N209FR,138,SEA,DEN,119.0,1024,10.0,6.0
14915,2014,10,7,1007.0,7.0,1311.0,11.0,AS,N566AS,851,SEA,HNL,334.0,2677,10.0,7.0
14916,2014,10,7,1011.0,-4.0,1254.0,4.0,VX,N525VA,784,SEA,LAX,131.0,954,10.0,11.0
14917,2014,10,7,1013.0,-7.0,1234.0,-3.0,AS,N626AS,580,PDX,SNA,124.0,859,10.0,13.0
14918,2014,10,7,1014.0,-1.0,1638.0,-22.0,AS,N536AS,788,SEA,MSY,237.0,2086,10.0,14.0
14919,2014,10,7,1014.0,-1.0,1259.0,7.0,AS,N309AS,452,SEA,LAX,129.0,954,10.0,14.0
14920,2014,10,7,1015.0,-5.0,1302.0,-2.0,DL,N687DL,2189,PDX,SLC,82.0,630,10.0,15.0
14921,2014,10,7,1018.0,-2.0,1629.0,2.0,AS,N318AS,730,SEA,IAH,219.0,1874,10.0,18.0
14922,2014,10,7,1018.0,-2.0,1158.0,-7.0,WN,N947WN,1797,PDX,OAK,84.0,543,10.0,18.0
14923,2014,10,7,1021.0,-4.0,1228.0,-2.0,VX,N853VA,753,SEA,SFO,103.0,679,10.0,21.0
14924,2014,10,7,1026.0,-4.0,1250.0,3.0,AS,N570AS,564,PDX,LAX,116.0,834,10.0,26.0
14925,2014,10,7,1030.0,-5.0,1303.0,2.0,AS,N622AS,644,PDX,PHX,139.0,1009,10.0,30.0
14926,2014,10,7,1032.0,-3.0,1403.0,-7.0,OO,N727SK,5576,PDX,DEN,126.0,991,10.0,32.0
14927,2014,10,7,1033.0,13.0,1650.0,30.0,WN,N8307K,827,SEA,MDW,235.0,1733,10.0,33.0
14928,2014,10,7,1035.0,-10.0,1809.0,-9.0,DL,N182DN,1702,PDX,ATL,246.0,2172,10.0,35.0
14929,2014,10,7,1037.0,117.0,1305.0,105.0,OO,N215AG,3472,SEA,LGB,131.0,965,10.0,37.0
14930,2014,10,7,1038.0,-7.0,1319.0,-21.0,HA,N396HA,25,PDX,HNL,320.0,2603,10.0,38.0
14931,2014,10,7,1040.0,-5.0,1334.0,-4.0,AS,N644AS,648,SEA,TUS,157.0,1216,10.0,40.0
14932,2014,10,7,1040.0,-5.0,1405.0,-12.0,AS,N612AS,672,SEA,DEN,121.0,1024,10.0,40.0
14933,2014,10,7,1042.0,12.0,1548.0,13.0,OO,N224AG,3468,SEA,OMA,156.0,1368,10.0,42.0
14934,2014,10,7,1043.0,43.0,1224.0,30.0,OO,N920SW,5196,PDX,SFO,85.0,550,10.0,43.0
14935,2014,10,7,1044.0,-1.0,1635.0,0.0,AA,N3GXAA,1146,SEA,DFW,190.0,1660,10.0,44.0
14936,2014,10,7,1045.0,10.0,1438.0,23.0,WN,N636WN,1069,PDX,ABQ,149.0,1111,10.0,45.0
